objid,name_prefix,name,ra,declination,redshift,typeid,type,reporting_groupid,reporting_group,source_groupid,source_group,discoverydate,discoverymag,discmagfilter,filter,reporters,time_received,internal_names,Discovery_ADS_bibcode,Class_ADS_bibcodes,creationdate,lastmodified
204620,SN,2026hbn,200.457594138,-22.4762664881,0.023896,5,SN Ic,48,ZTF,48,ZTF,2026-03-21 10:33:40.000,20.3619,111,r,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2026-03-24 10:43:58,"ZTF26aapgavf, GOTO26cjo, ATLAS26dip, BGEM J132149.82-222834.4, PS26bbi",2026TNSTR1267....1S,2026TNSCR1744....1S,2026-03-24 10:43:59,2026-04-20 17:23:08
205766,SN,2026iqu,159.8521657,-11.9442499,0.0286,5,SN Ic,48,ZTF,48,ZTF,2026-04-07 04:59:05.003,19.336,111,r,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2026-04-07 06:28:11,"ZTF26aarkqap, GOTO26cws, ATLAS26dwc",2026TNSTR1476....1S,2026TNSCR1740....1D,2026-04-07 06:28:12,2026-04-20 04:56:44
205767,SN,2026iqv,142.7339989,-12.7083573,0.01743,5,SN Ic,48,ZTF,48,ZTF,2026-04-07 04:03:25.004,18.4429,111,r,"Nabeel Rehemtulla (CIERA, NU), Wynn Jacobson-Galán (Caltech), Theophile du Laz (Caltech) on behalf of ZTF",2026-04-07 06:28:41,ZTF20acwclnm,2026TNSTR1477....1R,2026TNSCR1683....1L,2026-04-07 06:28:43,2026-04-17 06:33:15
202659,SN,2026exc,156.194393754,14.9760128707,0.042587,5,SN Ic,48,ZTF,48,ZTF,2026-03-06 04:56:07.995,19.213,110,g,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2026-03-06 07:47:56,"ZTF26aajnayv, GOTO26brm, ATLAS26ctw, BGEM J102446.66+145833.4, PS26axo",2026TNSTR.940....1S,2026TNSCR1147....1J,2026-03-06 07:47:58,2026-04-10 10:33:14
201235,SN,2026def,244.949648518,3.11947829239,0.027929,5,SN Ic,48,ZTF,48,ZTF,2026-02-10 13:18:34.001,19.665,111,r,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2026-02-14 14:05:36,"ZTF26aagrmky, GOTO26axe, ATLAS26bzc, PS26akv",2026TNSTR.633....1S,2026TNSCR.875....1R,2026-02-14 14:05:37,2026-02-27 22:28:27
191049,SN,2025abdd,118.204136127,69.0040988267,0.01298,5,SN Ic,48,ZTF,48,ZTF,2025-10-20 09:20:43.995,19.8061,110,g,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2025-10-21 12:37:55,"ZTF25abyevmr, ATLAS25nbj, GOTO25jhq, , PS26rx",2025TNSTR4230....1S,"2025TNSCR4440....1S, 2025TNSCR4809....1N",2025-10-21 12:37:57,2026-02-04 16:50:24
195211,SN,2025ahds,328.01789694444,33.572441822222,0.03,5,SN Ic,48,ZTF,48,ZTF,2025-12-14 02:16:02.000,19.8465,110,g,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2025-12-17 05:16:21,"ZTF25achlrsy, ATLAS25pvq, GOTO25lyf",2025TNSTR5016....1S,2026TNSCR.261....1S,2025-12-17 05:16:23,2026-01-20 23:09:03
193916,SN,2025afhg,147.27895987,2.49797083833,0.020347,5,SN Ic,48,ZTF,48,ZTF,2025-11-26 09:57:02.001,20.1912,110,g,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2025-11-30 11:01:08,"ZTF25acffrxl, GOTO25kwc, PS25klt",2025TNSTR4772....1S,2026TNSCR..15....1D,2025-11-30 11:01:10,2026-01-02 21:24:22
189891,SN,2025zmx,28.2254893021,36.055384257,0.020431,5,SN Ic,81,SGLF,48,ZTF,2025-10-03 09:46:11.000,19.972,110,g,"I. Pérez-Fournon (IAC and ULL), D. Cano-Morales, I. Correa-Plasencia, A.E. Hernández-Díaz,  M. Quintana-Ansaldo,  E. Lekaroz-Urriza (ULL), F. Poidevin (IAC and ULL), C. Jiménez Ángel (GRANTECAN), R. Shirley (MPE), R. Marques-Chaves (Univ. of Geneva), and S. Geier (GRANTECAN & IAC) on behalf of SGL",2025-10-03 11:44:00,"ZTF25abvbjre, ATLAS25mjl, GOTO25ivw, PS25moq, WFST251011ddyln",2025TNSTR3982....1P,2025TNSCR4216....1S,2025-10-03 11:44:01,2026-01-02 00:19:21
188619,SN,2025xqu,2.7971679025,1.80406475611,0.0388,5,SN Ic,48,ZTF,48,ZTF,2025-09-15 06:37:42.003,19.3047,110,g,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2025-09-15 17:30:59,"ZTF25abqvssg, PS25hnh, GOTO25hbe, , ATLAS18wsq",2025TNSTR3712....1S,2025TNSCR3919....1J,2025-09-15 17:31:01,2025-12-31 15:39:09
188136,SN,2025wyu,12.5074857624,25.5773504085,0.055,5,SN Ic,48,ZTF,48,ZTF,2025-08-25 10:07:24.997,20.5955,110,g,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2025-09-05 18:43:28,"ZTF25ablulax, GOTO25gzv, ATLAS25lhq, PS25kpb",2025TNSTR3580....1S,2025TNSCR4123....1S,2025-09-05 18:43:30,2025-12-30 20:37:18
187120,SN,2025vnr,275.383689857,25.3384498561,0.024834,5,SN Ic,48,ZTF,48,ZTF,2025-08-23 06:22:43.996,19.4786,111,r,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2025-08-27 05:49:17,"ZTF25abmhftu, PS25knh",2025TNSTR3397....1S,2025TNSCR3626....1D,2025-08-27 05:49:18,2025-12-30 20:05:18
182367,SN,2025osq,351.50702891,47.108888361,0.01,5,SN Ic,48,ZTF,48,ZTF,2025-06-21 08:20:56.002,19.4026,111,r,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2025-06-23 13:22:32,"ZTF25aawmdtp, ATLAS25gls, GOTO25emk, , PS25jmt",2025TNSTR2364....1S,2025TNSCR2605....1S,2025-06-23 13:22:35,2025-12-28 20:35:59
191436,SN,2025abrx,81.7683694289,4.40158342439,0.027172,5,SN Ic,48,ZTF,48,ZTF,2025-10-24 10:24:10.995,20.2489,110,g,"Nabeel Rehemtulla (CIERA, NU), Theophile Du Laz (Caltech), Mansi Kasliwal (Caltech), Kaustav Kashyap Das (Caltech) on behalf of ZTF",2025-10-26 16:43:22,"ZTF25abztbug, GOTO25jhu, ATLAS25ntz, PS25irm",2025TNSTR4306....1R,2025TNSCR4567....1D,2025-10-26 16:43:24,2025-12-18 14:43:16
194334,SN,2025afwg,42.8178164,50.8743039,0.016621,5,SN Ic,48,ZTF,48,ZTF,2025-11-30 04:45:12.003,20.0512,111,r,"Nabeel Rehemtulla (CIERA, NU), Wynn Jacobson-Galán (Caltech), Theophile du Laz (Caltech) on behalf of ZTF",2025-12-06 07:51:15,"ZTF25acfkoue, GOTO25lcx, ATLAS25pjj",2025TNSTR4856....1R,"2025TNSCR4943....1B, 2025TNSCR5054....1D",2025-12-06 07:51:17,2025-12-18 13:48:45
181591,SN,2025npc,186.058915717,7.95495437254,0.024047,5,SN Ic,48,ZTF,48,ZTF,2025-06-12 04:28:37.004,19.8191,110,g,"Yashvi Sharma (Caltech), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile Du Laz (Caltech) on behalf of ZTF",2025-06-15 20:14:17,"ZTF25aaupzsu, ATLAS25gff, GOTO25ecu, PS25iot",2025TNSTR2226....1S,2025TNSCR2366....1S,2025-06-15 20:14:19,2025-12-14 20:01:26
191710,SN,2025acbh,134.759917976,-13.8917724933,0.030354,5,SN Ic,48,ZTF,48,ZTF,2025-10-24 12:25:29.003,19.2413,111,r,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2025-10-31 12:48:38,"ZTF25abzudli, ATLAS25nnm, GOTO25jsl, PS25ijd",2025TNSTR4386....1S,2025TNSCR4815....1D,2025-10-31 12:48:40,2025-12-02 21:08:48
189840,SN,2025zky,131.4149275,25.0049425,0.04318,5,SN Ic,48,ZTF,48,ZTF,2025-10-02 10:35:53.998,19.3614,111,r,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2025-10-02 12:37:10,"ZTF25abvcnay, GOTO25ife, ATLAS25mkn",2025TNSTR3969....1S,2025TNSCR4431....1S,2025-10-02 12:37:12,2025-11-03 23:58:18
186391,SN,2025uls,45.1299890594,-14.8012337632,0.074,5,SN Ic,48,ZTF,48,ZTF,2025-08-15 10:28:43.000,19.6196,111,r,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2025-08-18 12:51:21,"ZTF25abitcpd, GOTO25gaw, ATLAS25jrs, BGEM J030031.22-144804.3, , PS25hpl",2025TNSTR3262....1S,2025TNSCR4236....1W,2025-08-18 12:51:25,2025-10-21 10:08:44
188620,SN,2025xqv,317.8529478,-16.5087756,0.031005,5,SN Ic,48,ZTF,48,ZTF,2025-09-09 07:34:13.998,18.9293,110,g,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2025-09-15 17:31:50,"ZTF25abqsbxy, GOTO25hdt",2025TNSTR3712....1S,2025TNSCR4126....1D,2025-09-15 17:31:51,2025-10-14 19:50:13
184527,SN,2025ruk,289.7981786,33.7280273,0.09025,5,SN Ic,74,ALeRCE,48,ZTF,2025-07-21 06:46:46.998,20.2885,110,g,"A. Munoz-Arancibia, G. Pignata, F.E. Bauer, F. Forster, A. Mourao, S. Jurado, L. Hernandez-Garcia, L. Galbany, J. Silva-Farfan, R. Dastidar, J.P. Brandt, A. Alvarez, F. Andrades, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, P. Huijse, H. Larranaga, C. Mansilla, K. Medina, D. Moreno, E. Munoz, I. Reyes, P. Sanchez-Saez, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2025-07-21 16:36:12,"ZTF25abclliu, GOTO25fgu",2025TNSTR2795....1M,2025TNSCR3511....1S,2025-07-21 16:36:16,2025-09-01 23:47:10
186663,SN,2025uwe,333.6654252,-27.4631054,0.017,5,SN Ic,48,ZTF,48,ZTF,2025-08-17 07:53:01.000,19.4732,110,g,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2025-08-22 09:15:15,"ZTF25abjiieo, BGEM J221439.71-272747.0, ATLAS25krl, GOTO25gwv",2025TNSTR3324....1S,2025TNSCR3383....1M,2025-08-22 09:15:17,2025-08-26 05:49:43
182699,SN,2025pfh,43.4260672867,13.0162481594,0.012142,5,SN Ic,48,ZTF,48,ZTF,2025-06-26 11:21:30.000,19.0895,111,r,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2025-06-28 14:40:18,"ZTF25aaxsmkl, ATLAS25hbq, GOTO25ery, PS25hbb",2025TNSTR2456....1S,2025TNSCR2529....1D,2025-06-28 14:42:55,2025-08-25 22:40:41
170662,SN,2025pb,245.809479788,40.9222222879,0.05,5,SN Ic,74,ALeRCE,48,ZTF,2025-01-15 11:18:27.999,18.9727,110,g,"A. Munoz-Arancibia, F.E. Bauer, G. Pignata, F. Forster, A. Mourao, L. Hernandez-Garcia, L. Galbany, J. Silva-Farfan, R. Dastidar, J.P. Brandt, A. Alvarez, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, B. Gamboa, P. Huijse, H. Larranaga, C. Mansilla, K. Medina, D. Moreno, E. Munoz, I. Reyes, P. Sanchez-Saez, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2025-01-17 17:50:51,"ZTF25aacdjzo, ATLAS25amc, GOTO25tf, PS25we,",2025TNSTR.220....1M,2025TNSCR1722....1A,2025-01-17 17:51:03,2025-08-20 22:33:04
183285,SN,2025qbc,257.5246367,12.8042965,0.02652,5,SN Ic,48,ZTF,48,ZTF,2025-06-28 07:10:03.999,20.7042,110,g,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2025-07-02 10:09:09,"ZTF25aayvwoc, GOTO25erq, ATLAS25hiz",2025TNSTR2526....1S,2025TNSCR2766....1D,2025-07-02 10:09:11,2025-07-18 19:57:11
182807,SN,2025pjl,339.939938525,18.8292462953,0.03283,5,SN Ic,48,ZTF,48,ZTF,2025-06-23 08:33:24.001,20.4268,111,r,"Sam Rose (Caltech), Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2025-06-30 05:03:14,"ZTF25aayiimj, GOTO25eor, ATLAS25hbh, PS25feq",2025TNSTR2498....1R,2025TNSCR2529....1D,2025-06-30 05:03:17,2025-07-18 08:06:35
181846,SN,2025nys,212.51543198182,-7.2987886727273,0.036,5,SN Ic,48,ZTF,48,ZTF,2025-06-13 05:07:46.997,20.2387,110,g,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2025-06-18 09:02:50,"ZTF25aavozkg, ATLAS25gmc",2025TNSTR2280....1S,2025TNSCR2606....1C,2025-06-18 09:02:52,2025-07-07 19:15:34
181804,SN,2025nxc,355.1230537,2.7731919,0.03859,5,SN Ic,74,ALeRCE,48,ZTF,2025-06-17 10:30:14.999,19.1056,111,r,"A. Munoz-Arancibia, F.E. Bauer, G. Pignata, F. Forster, A. Mourao, S. Jurado, L. Hernandez-Garcia, L. Galbany, J. Silva-Farfan, R. Dastidar, A. Alvarez, F. Andrades, A. Bayo, G. Cabrera-Vives, H. Larranaga, C. Mansilla, K. Medina, D. Moreno-Cartagena, E. Munoz, I. Reyes-Jainaga, D. Rodriguez-Mancini on behalf of the ALeRCE broker",2025-06-17 14:46:42,ZTF25aavmuzl,2025TNSTR2249....1M,2025TNSCR2327....1S,2025-06-17 14:46:44,2025-06-20 02:58:10
180680,SN,2025mgx,242.803489485,29.5302296217,0.091,5,SN Ic,74,ALeRCE,48,ZTF,2025-05-25 08:40:02.004,20.7134,110,g,"A. Munoz-Arancibia, F.E. Bauer, G. Pignata, F. Forster, A. Mourao, S. Jurado, L. Hernandez-Garcia, L. Galbany, J. Silva-Farfan, R. Dastidar, J.P. Brandt, A. Alvarez, F. Andrades, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, P. Huijse, H. Larranaga, C. Mansilla, K. Medina, D. Moreno, E. Munoz, I. Reyes, P. Sanchez-Saez, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2025-05-27 20:46:03,"ZTF25aarxgcb, PS25czh",2025TNSTR1979....1M,2025TNSCR2055....1A,2025-05-27 20:46:21,2025-05-31 16:05:26
179305,SN,2025khe,155.6005552,1.1981549,0.0216,5,SN Ic,48,ZTF,48,ZTF,2025-04-30 06:13:08.002,19.7314,111,r,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2025-05-10 05:48:30,ZTF25aaovvcg,2025TNSTR1744....1S,2025TNSCR1766....1D,2025-05-10 05:48:32,2025-05-12 19:52:19
177040,SN,2025hcn,306.3746457,10.5738828,0.025948,5,SN Ic,74,ALeRCE,48,ZTF,2025-04-09 11:39:41.000,19.1395,111,r,"A. Munoz-Arancibia, G. Pignata, F.E. Bauer, F. Forster, A. Mourao, S. Jurado, L. Hernandez-Garcia, L. Galbany, J. Silva-Farfan, R. Dastidar, J.P. Brandt, A. Alvarez, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, B. Gamboa, P. Huijse, H. Larranaga, C. Mansilla, K. Medina, D. Moreno, E. Munoz, I. Reyes, P. Sanchez-Saez, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2025-04-09 20:38:43,"ZTF25aamhjku, GOTO25byy",2025TNSTR1337....1M,2025TNSCR1370....1D,2025-04-09 20:38:45,2025-04-12 14:22:11
171607,SN,2025aot,151.80569539,2.9031169885,0.02183,5,SN Ic,48,ZTF,48,ZTF,2025-02-01 06:17:54.003,19.1725,111,r,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2025-02-01 07:00:55,"ZTF25aadnogd, BGEM J100713.34+025411.0, ATLAS25bfc, GOTO25zj, PS25px",2025TNSTR.443....1S,2025TNSCR.639....1S,2025-02-01 07:00:58,2025-02-16 07:43:33
170149,SN,2024agkl,125.39768974,51.7469023729,0.023,5,SN Ic,48,ZTF,48,ZTF,2024-12-31 10:14:15.000,20.7379,110,g,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2025-01-03 06:11:23,"ZTF25aaadytl, ATLAS25agj, PS25hl,",2025TNSTR..36....1S,2025TNSCR.216....1T,2025-01-03 06:11:25,2025-01-21 22:06:22
169049,SN,2024afao,44.50584228,41.71392578,0.05,5,SN Ic,48,ZTF,48,ZTF,2024-12-21 04:56:35.998,20.803,110,g,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-12-27 07:20:38,"ZTF24abzmhtv, ATLAS24rws, GOTO25ja",2024TNSTR5097....1S,2025TNSCR..39....1S,2024-12-27 07:20:40,2025-01-04 21:34:05
168345,SN,2024adzu,172.778260085,21.2808165788,0.013,5,SN Ic,48,ZTF,48,ZTF,2024-12-14 12:38:50.000,18.7333,110,g,"Nabeel Rehemtulla (CIERA, NU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-12-14 12:46:34,"ZTF24abxxniy, ATLAS24rla, GOTO24jmh, PS24ocg,",2024TNSTR4911....1R,2025TNSCR..37....1T,2024-12-14 12:46:36,2025-01-03 18:37:34
168754,SN,2024aepi,69.254561838957,-10.486580127441,0.03,5,SN Ic,74,ALeRCE,48,ZTF,2024-12-16 08:10:19.001,19.4359,110,g,"F. Forster, F.E. Bauer, G. Pignata, A. Munoz-Arancibia, A. Mourao, L. Hernandez-Garcia, L. Galbany, J. Silva-Farfan, R. Dastidar, J.P. Brandt, A. Alvarez, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, B. Gamboa, P. Huijse, H. Larranaga, C. Mansilla, K. Medina, D. Moreno, E. Munoz, E. Pizarro, I. Reyes, P. Sanchez-Saez, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2024-12-22 15:03:33,"ZTF24abyqzpi, GOTO24jnz",2024TNSTR5011....1F,2024TNSCR5119....1K,2024-12-22 15:03:36,2024-12-28 16:59:32
166602,SN,2024abmk,176.319088209,48.6284037565,0.04095,5,SN Ic,48,ZTF,48,ZTF,2024-11-14 12:45:29.998,20.0098,110,g,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-11-19 12:57:36,"ZTF24absznoi, ATLAS24qot, GOTO24itm, PS24mtf",2024TNSTR4546....1S,2024TNSCR4888....1S,2024-11-19 12:57:38,2024-12-19 16:42:48
166798,SN,2024abtu,108.451120711,50.2575809094,0.017682,5,SN Ic,48,ZTF,48,ZTF,2024-11-22 10:15:02.001,18.6975,110,g,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-11-22 10:38:08,"ZTF24abtnkbi, ATLAS24qls, GOTO24iqj, PS24mkb",2024TNSTR4590....1S,2024TNSCR4635....1S,2024-11-22 10:38:09,2024-12-11 23:37:19
164331,SN,2024ygw,136.9499714,41.871769,0.0387,5,SN Ic,48,ZTF,48,ZTF,2024-10-14 12:23:17.001,19.9977,111,r,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-10-16 11:17:20,"ZTF24abnafgr, ATLAS24ppv",2024TNSTR4037....1S,2024TNSCR4732....1C,2024-10-16 11:17:22,2024-12-02 21:20:41
165572,SN,2024zzf,42.905862,-16.6614209,0.032,5,SN Ic,74,ALeRCE,48,ZTF,2024-11-01 08:33:25.998,19.6209,111,r,"F. Forster, F.E. Bauer, G. Pignata, A. Munoz-Arancibia, A. Mourao, L. Hernandez-Garcia, L. Galbany, J. Silva-Farfan, R. Dastidar, J.P. Brandt, A. Alvarez, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, B. Gamboa, P. Huijse, H. Larranaga, C. Mansilla, K. Medina, D. Moreno, E. Munoz, E. Pizarro, I. Reyes, P. Sanchez-Saez, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2024-11-01 18:34:13,"ZTF24abqbyxd, GOTO24inr, BGEM J025137.39-163941.4",2024TNSTR4253....1F,2024TNSCR4729....1F,2024-11-01 18:34:31,2024-12-02 21:14:51
164499,SN,2024ykl,8.852804,3.986461,0.03,5,SN Ic,48,ZTF,48,ZTF,2024-10-15 07:38:38.996,19.5385,111,r,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-10-19 16:55:06,"ZTF24abncuhj, ATLAS24plj, GOTO24hlm, BGEM J003524.67+035911.2,",2024TNSTR4063....1S,2024TNSCR4539....1W,2024-10-19 16:55:07,2024-11-18 22:56:40
164897,SN,2024yzs,308.5654809,9.6560925,0.026,5,SN Ic,48,ZTF,48,ZTF,2024-10-24 03:04:06.240,18.7917,110,g,K. De (Caltech) on behalf of ZTF,2024-10-24 04:01:19,"ZTF24abnsght, GOTO24hsm",2024TNSTR4136....1D,2024TNSCR4267....1D,2024-10-24 04:01:21,2024-11-01 00:54:49
162188,SN,2024vvf,0.403886410319,-18.2023753856,0.066,5,SN Ic,48,ZTF,48,ZTF,2024-09-16 07:32:59.003,19.5338,111,r,"K-Ryan Hinds (LJMU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-09-22 09:42:16,"ZTF24abikstg, PS24jel",2024TNSTR3649....1H,2024TNSCR4114....1Q,2024-09-22 09:42:17,2024-10-22 21:42:56
163897,SN,2024xqk,40.4933738319,-4.05672596291,0.02872,5,SN Ic,48,ZTF,48,ZTF,2024-10-09 09:25:09.408,19.6166,110,g,K. De (Caltech) on behalf of ZTF,2024-10-09 18:00:19,"ZTF24ablsxza, GOTO24gzn, ATLAS24pir, PS24jsv",2024TNSTR3927....1D,2024TNSCR4099....1R,2024-10-09 18:00:30,2024-10-21 17:53:22
161924,SN,2024vml,355.331120291,4.01757883876,0.023,5,SN Ic,48,ZTF,48,ZTF,2024-09-13 08:05:58.272,19.861,110,g,K. De (Caltech) on behalf of ZTF,2024-09-17 03:00:22,"ZTF24abhsqly, GOTO24gbe, ATLAS24okd, PS24jmu",2024TNSTR3547....1D,2024TNSCR3800....1C,2024-09-17 03:00:24,2024-10-13 14:49:28
161870,SN,2024vkn,52.5903117195,-14.0704889962,0.031,5,SN Ic,48,ZTF,48,ZTF,2024-09-12 09:39:40.000,19.8975,110,g,"Nabeel Rehemtulla (CIERA, NU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-09-15 15:54:37,"ZTF24abhhzrp, ATLAS24ofw, PS24jek",2024TNSTR3517....1R,2024TNSCR3853....1D,2024-09-15 15:54:37,2024-10-03 19:10:05
72592,SN,2020acbe,140.6629061,11.6433126,0.03819,5,SN Ic,48,ZTF,48,ZTF,2020-11-26 11:35:15.648,20.6247,110,g,K. De (Caltech) on behalf of ZTF,2020-12-10 09:00:55,ZTF20acwcisk,2020TNSTR3740....1D,2024TNSCR3626....1S,2020-12-10 09:00:56,2024-09-20 18:00:46
67768,SN,2020vdp,125.991984374,4.21487671041,0.0297,5,SN Ic,48,ZTF,48,ZTF,2020-10-04 12:31:14.016,19.25,111,r,"J. Nordin, V. Brinnel, M. Giomi, J. van Santen (HU Berlin), A. Gal-Yam, O. Yaron, S. Schulze (Weizmann) on behalf of ZTF",2020-10-08 13:42:36,"ZTF20abznlzl, PS20ljo",2020TNSTR3060....1N,2024TNSCR3627....1Y,2020-10-08 13:42:37,2024-09-20 17:49:43
80609,SN,2021htq,182.445271075,56.5259754222,0.026319,5,SN Ic,48,ZTF,48,ZTF,2021-03-31 06:45:18.144,19.587,111,r,K. De (Caltech) on behalf of ZTF,2021-04-03 08:00:25,"ZTF21aaqzfpe, ATLAS21lyl, PS21dxk",2021TNSTR1029....1D,2024TNSCR3604....1D,2021-04-03 08:00:26,2024-09-19 20:50:41
92938,SN,2021zqx,355.7740213,18.6565738,0.032,5,SN Ic,48,ZTF,48,ZTF,2021-09-10 08:36:31.680,20.4802,111,r,K. De (Caltech) on behalf of ZTF,2021-09-27 17:02:33,ZTF21aceaqct,2021TNSTR3325....1D,2024TNSCR3590....1Y,2021-09-27 17:02:35,2024-09-18 22:57:19
114961,SN,2022tav,126.7732045,21.6428614,0.025149,5,SN Ic,48,ZTF,48,ZTF,2022-09-02 12:08:38.400,19.29,111,r,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,2022-09-03 14:23:55,ZTF22abexdnd,2022TNSTR2569....1F,2024TNSCR3560....1Y,2022-09-03 14:23:56,2024-09-17 21:29:12
119828,SN,2022zzy,340.1193171,16.0114331,0.0252,5,SN Ic,48,ZTF,48,ZTF,2022-11-11 03:56:23.424,19.2322,111,r,K. De (Caltech) on behalf of ZTF,2022-11-12 20:02:29,ZTF22abtecxe,2022TNSTR3286....1D,2024TNSCR3551....1S,2022-11-12 20:02:31,2024-09-17 21:06:08
123888,SN,2023aov,359.816375,46.89135,0.0167,5,SN Ic,48,ZTF,48,ZTF,2023-01-25 03:00:00.000,18.14,111,r,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,2023-01-25 05:23:05,"ZTF23aaaznjk, Gaia23asg",2023TNSTR.194....1F,2024TNSCR3550....1J,2023-01-25 05:23:07,2024-09-17 21:02:54
136876,SN,2023tdf,254.3200827,46.8703559,0.024167,5,SN Ic,48,ZTF,48,ZTF,2023-09-17 03:42:32.256,20.3159,111,r,K. De (Caltech) on behalf of ZTF,2023-09-20 08:00:12,ZTF23abdyhav,2023TNSTR2338....1D,2024TNSCR3554....1R,2023-09-20 08:00:13,2024-09-17 19:06:15
